Year,Qshort,Department,Course.Title,Faculty Member,Indicators,Questions,Q#,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15,R_16,R_17,R_18,R_19,R_20,R_21,R_22,R_23,R_24,R_25,R_26,R_27,R_28,R_29,R_30,R_31,R_32,R_33,R_34,R_35,R_36,R_37,R_38,R_39,R_40,R_41,R_42,R_43,R_44,R_45,R_46,R_47,R_48,R_49,R_50,R_51,R_52,R_53,R_54,R_55,R_56,R_57,R_58,R_59,R_60,R_61,R_62,R_63,R_64,R_65,R_66,R_67,R_68,R_69,R_70,R_71,R_72,R_73,R_74,R_75,R_76,R_77,R_78,R_79,R_80,R_81,R_82,R_83,R_84,R_85,R_86,R_87,R_88,R_89,R_90,R_91,R_92,R_93,R_94,R_95,R_96,R_97,R_98,R_99,R_100
2017,CCO03,LLB,Interpretation Statutes,Arun Barkat,,,3,5,5,1,2,4,5,4,5,1,5,5,5,5,1,5,4,4,1,5,2,2,4,4,5,1,5,5,5,5,5,5,5,4,5,5,5,5,5,1,4,5,5,5,4,5,5,1,1,4,2,5,4,5,5,5,4,4,3,1,4,5,2,NA,2,5,4,5,4,4,5,5,5,4,1,4,4,5,5,5,4,5,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,STC01,LLB,Interpretation Statutes,Arun Barkat,,,4,1,1,3,1,1,2,1,1,1,1,2,1,1,1,1,2,2,NA,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,2,3,1,1,1,3,1,1,3,2,1,3,1,3,1,1,NA,1,1,NA,1,1,1,1,1,NA,1,NA,2,1,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,STC02,LLB,Interpretation Statutes,Arun Barkat,,,5,5,5,2,3,4,5,4,5,1,3,5,5,5,5,5,4,5,1,5,3,3,4,4,5,NA,4,5,5,5,5,4,5,4,NA,5,4,5,2,1,4,5,5,5,3,4,4,1,1,4,4,NA,5,5,5,5,4,4,4,1,3,3,NA,NA,2,5,4,4,2,5,5,4,5,4,1,NA,4,4,5,5,5,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,STC03,LLB,Interpretation Statutes,Arun Barkat,,,6,5,4,2,4,4,5,4,5,1,3,5,5,5,2,5,4,5,1,5,2,2,4,4,4,NA,5,4,5,5,5,4,5,4,NA,5,5,5,2,1,5,5,5,5,4,4,5,1,1,2,4,NA,5,5,5,5,4,4,4,1,4,3,4,NA,2,5,4,5,2,5,5,4,5,4,NA,NA,4,4,5,5,5,5,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,ENV01,LLB,Interpretation Statutes,Arun Barkat,,,7,5,5,1,4,4,5,4,5,1,5,5,5,5,1,5,4,4,1,5,2,2,4,4,4,2,5,NA,4,5,5,5,5,5,5,5,5,5,5,1,4,5,5,5,4,5,5,1,1,4,4,5,4,5,5,5,5,4,3,2,4,3,4,1,2,5,4,5,4,4,4,5,5,4,1,4,NA,5,4,5,4,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,ENV02,LLB,Interpretation Statutes,Arun Barkat,,,8,5,5,1,4,2,5,4,5,1,5,5,5,5,1,5,4,4,1,5,2,2,4,4,5,2,4,2,5,5,4,5,5,5,5,5,5,5,5,1,4,5,5,5,5,5,4,1,1,4,4,5,5,5,5,5,4,4,4,3,4,3,3,1,2,5,4,5,4,4,5,4,4,4,1,4,4,5,5,5,4,4,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,ENV03,LLB,Interpretation Statutes,Arun Barkat,,,9,5,5,1,4,4,5,4,5,1,5,5,5,5,1,5,4,4,1,5,4,4,4,4,4,3,5,5,4,5,4,5,5,5,5,5,5,5,5,1,4,5,5,5,3,5,4,1,1,4,3,4,4,4,5,5,4,4,4,4,4,5,3,1,2,5,4,5,4,4,5,4,5,4,1,2,4,5,5,5,4,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,ENV04,LLB,Interpretation Statutes,Arun Barkat,,,10,5,4,1,4,4,5,4,5,1,5,5,5,5,1,5,4,4,1,5,2,2,4,4,5,2,4,4,3,5,4,5,5,5,5,5,5,5,5,1,5,5,5,5,2,5,5,1,1,2,4,5,1,5,5,4,4,4,1,3,3,5,2,1,2,5,4,5,4,4,4,4,5,4,1,4,4,5,5,5,4,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,RES01,LLB,Interpretation Statutes,Arun Barkat,,,11,5,5,3,4,4,5,4,5,1,5,5,5,5,5,5,4,5,1,5,2,2,4,4,4,3,5,3,5,5,4,4,5,5,5,5,5,5,4,1,4,5,5,5,5,5,5,1,1,4,4,5,5,5,5,5,5,4,3,3,3,5,2,NA,2,5,4,5,5,4,5,5,5,4,1,4,4,5,5,5,4,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,RES02,LLB,Interpretation Statutes,Arun Barkat,,,12,5,5,2,4,2,5,4,5,1,5,5,5,5,4,5,4,5,1,5,2,2,4,4,4,2,4,5,4,5,4,4,5,5,5,5,5,5,5,1,4,5,4,5,4,5,4,1,1,4,5,5,5,5,5,5,5,4,4,3,4,5,4,NA,2,5,4,5,5,4,4,5,5,4,1,4,4,5,4,5,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,RES03,LLB,Interpretation Statutes,Arun Barkat,,,13,5,4,2,4,2,5,4,5,1,5,5,5,5,3,5,4,5,1,5,2,2,2,4,5,2,5,3,3,1,4,4,5,5,5,5,2,5,5,1,4,4,5,5,1,5,4,1,1,2,5,5,5,4,5,5,5,4,1,2,3,5,4,NA,2,5,4,1,1,2,4,4,4,4,1,4,3,5,5,5,4,3,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,RES04,LLB,Interpretation Statutes,Arun Barkat,,,14,4,NA,4,4,4,5,4,5,1,5,5,5,5,5,5,4,5,1,5,2,2,2,4,4,2,4,3,1,1,4,4,5,5,5,5,5,5,5,1,4,4,4,5,4,5,5,1,1,2,4,5,5,4,5,5,5,NA,4,4,4,5,3,NA,2,5,4,1,4,4,4,4,5,4,1,4,4,5,4,5,4,2,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,QD01,LLB,Interpretation Statutes,Arun Barkat,,,15,5,5,2,4,4,5,4,5,1,4,5,5,5,5,5,4,5,2,5,2,2,4,4,4,2,5,3,5,5,4,5,5,4,5,5,5,5,4,2,4,5,4,5,4,5,4,1,1,2,4,5,4,5,5,5,4,4,4,2,3,5,2,NA,2,5,4,1,4,4,5,4,5,4,1,4,2,5,5,5,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,QD02,LLB,Interpretation Statutes,Arun Barkat,,,16,5,4,1,4,3,5,4,5,1,4,5,5,5,4,5,4,5,2,5,2,2,4,4,4,2,4,4,4,5,4,5,5,4,5,5,5,5,5,2,4,5,4,5,3,5,5,1,1,4,4,5,5,5,5,5,4,4,4,2,3,5,2,NA,2,5,4,5,4,4,5,4,5,4,1,4,2,5,5,5,4,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,QD03,LLB,Interpretation Statutes,Arun Barkat,,,17,5,5,1,4,2,5,4,5,1,4,5,5,5,5,5,4,5,2,5,2,2,4,4,5,2,5,4,5,5,5,5,5,5,5,5,5,5,5,2,4,5,4,5,5,5,5,1,1,4,4,5,4,5,5,5,4,4,4,1,3,5,3,NA,2,5,4,5,5,4,5,4,5,4,1,4,2,5,4,5,4,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,ASSE01,LLB,Interpretation Statutes,Arun Barkat,,,18,5,4,2,4,4,5,4,5,1,5,5,5,5,5,5,4,4,1,5,3,2,4,4,5,2,5,4,4,5,4,1,5,4,5,4,4,5,5,3,4,4,5,5,4,5,5,1,1,4,4,5,3,4,5,4,5,4,4,5,3,4,3,NA,5,5,5,5,5,4,4,4,5,4,5,NA,NA,5,5,5,4,5,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,ASSE02,LLB,Interpretation Statutes,Arun Barkat,,,19,5,5,2,4,2,5,4,5,1,5,5,5,5,4,5,4,4,1,5,4,3,4,4,5,2,4,3,5,5,4,2,5,4,5,4,4,5,5,3,4,4,5,5,3,5,5,1,1,4,4,4,4,5,5,4,4,4,4,5,4,4,3,NA,5,5,5,5,5,4,4,4,5,4,5,NA,NA,5,5,5,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,ASSE03,LLB,Interpretation Statutes,Arun Barkat,,,20,5,5,2,4,3,5,4,5,1,5,5,5,5,5,5,4,4,1,5,2,2,4,4,5,2,5,3,4,5,4,5,5,5,5,4,4,5,5,3,4,4,5,5,3,5,4,1,1,4,4,5,5,5,5,5,4,4,4,5,4,4,3,NA,5,5,5,5,5,4,4,4,5,4,5,NA,NA,5,5,5,4,4,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,FACEV01,LLB,Interpretation Statutes,Arun Barkat,,,21,5,5,1,3,5,5,4,5,1,4,5,5,5,NA,5,4,5,2,5,2,2,4,4,5,2,5,4,4,5,5,5,5,5,5,4,4,5,4,2,5,5,5,5,5,5,4,1,1,4,2,5,4,5,5,4,4,4,4,3,4,4,4,1,3,5,5,5,5,4,5,4,5,4,5,2,4,5,5,5,4,5,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,FACEV02,LLB,Interpretation Statutes,Arun Barkat,,,22,5,5,1,4,4,5,4,5,1,4,5,5,5,NA,5,5,5,2,5,2,2,4,4,5,2,4,3,5,5,5,5,5,4,5,4,5,5,4,2,4,5,5,5,4,5,5,1,1,4,3,5,4,5,5,4,4,4,4,3,3,5,4,1,3,5,5,5,5,4,5,5,5,4,5,1,4,5,5,5,4,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,FACEV03,LLB,Interpretation Statutes,Arun Barkat,,,23,5,4,1,3,2,5,4,5,1,NA,5,5,5,NA,5,4,5,2,5,2,2,4,4,5,2,5,4,4,5,5,5,5,4,5,4,5,5,4,2,5,5,5,5,5,5,5,1,1,4,4,5,4,5,5,4,3,4,3,4,3,5,4,1,3,5,5,5,5,4,5,4,5,4,5,2,NA,5,5,5,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,FACEV04,LLB,Interpretation Statutes,Arun Barkat,,,24,5,5,3,4,4,5,4,5,1,5,5,5,5,NA,5,5,4,2,5,3,4,4,4,5,NA,4,4,5,5,5,5,5,5,4,4,5,5,5,1,5,5,5,5,5,5,5,1,1,4,4,5,4,4,5,4,4,4,5,4,4,5,5,1,3,5,5,5,5,4,5,5,5,4,3,4,3,5,4,5,4,5,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,FACEV05,LLB,Interpretation Statutes,Arun Barkat,,,25,5,5,2,4,5,5,4,5,1,5,5,5,5,NA,5,4,4,2,5,4,2,3,4,5,3,5,3,3,5,4,4,5,5,4,4,2,5,5,1,5,5,5,5,4,5,4,1,1,4,4,5,4,5,5,4,2,4,5,4,4,5,5,1,3,5,5,5,5,4,5,4,5,4,5,4,3,5,4,5,4,5,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,FACEV06,LLB,Interpretation Statutes,Arun Barkat,,,26,5,5,2,4,4,5,4,5,1,5,5,5,5,NA,5,5,5,2,5,2,2,3,4,5,3,4,5,5,5,4,5,5,4,4,4,4,5,5,1,5,5,5,5,3,5,4,1,1,4,4,5,4,5,5,4,5,4,4,4,4,5,5,1,3,5,5,5,5,4,5,4,5,4,3,4,2,4,4,5,4,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,FACEV07,LLB,Interpretation Statutes,Arun Barkat,,,27,5,4,2,4,2,5,4,5,1,5,5,5,5,NA,5,4,4,2,5,2,2,4,4,5,NA,5,4,5,5,5,4,5,5,4,4,5,5,5,1,4,5,5,5,5,5,5,1,1,4,4,5,4,5,5,4,4,4,5,3,3,5,NA,1,3,5,5,5,5,4,5,5,5,4,5,4,2,4,5,5,4,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,FACEV08,LLB,Interpretation Statutes,Arun Barkat,,,28,5,5,3,4,2,5,4,5,1,4,5,5,5,NA,5,5,5,2,5,2,2,4,4,4,NA,4,5,3,5,5,4,5,4,4,4,5,5,4,1,4,5,5,5,5,5,4,1,1,4,4,5,4,5,5,4,4,4,4,3,4,5,4,1,3,5,5,5,4,2,5,4,5,4,2,4,2,4,5,5,4,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,FACEV09,LLB,Interpretation Statutes,Arun Barkat,,,29,5,5,1,4,4,5,4,5,1,4,5,5,5,NA,5,4,5,2,5,4,2,4,4,4,NA,5,NA,5,5,4,4,5,5,4,4,5,5,4,1,5,5,5,5,3,5,4,1,1,4,4,5,3,5,5,4,4,4,4,4,4,5,4,1,3,5,5,5,2,2,5,5,5,4,4,4,2,4,5,5,4,3,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,FACEV10,LLB,Interpretation Statutes,Arun Barkat,,,30,5,4,1,4,4,5,4,5,1,5,5,5,5,NA,5,4,4,2,5,3,2,4,4,5,4,5,5,4,5,4,4,5,5,4,4,5,5,5,1,5,5,5,5,4,5,4,1,1,4,4,5,5,4,5,4,4,4,2,4,3,5,4,1,3,5,5,5,2,4,5,5,4,4,3,4,4,4,5,5,4,2,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,FACEV11,LLB,Interpretation Statutes,Arun Barkat,,,31,5,5,1,4,4,5,4,5,1,5,5,5,5,NA,5,4,5,2,5,2,4,3,2,5,4,5,5,5,5,4,5,5,5,4,4,5,5,5,1,4,5,5,NA,5,5,4,1,1,4,3,5,5,5,5,4,2,4,4,4,4,5,NA,1,3,5,5,5,5,4,4,4,1,4,5,4,2,4,5,5,4,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,FACEV12,LLB,Interpretation Statutes,Arun Barkat,,,32,5,5,1,4,2,5,4,5,1,5,5,5,5,NA,5,5,4,2,5,2,2,4,4,4,2,5,5,4,5,NA,4,5,5,4,4,5,5,4,1,4,5,5,NA,4,5,5,1,1,4,4,5,5,4,5,4,5,4,4,3,4,5,4,1,3,5,5,5,5,4,4,4,1,4,3,4,2,4,5,5,4,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,FACEV13,LLB,Interpretation Statutes,Arun Barkat,,,33,5,4,3,4,4,5,4,5,1,5,5,5,5,NA,5,5,5,2,5,2,2,4,4,5,2,4,4,3,5,4,5,5,5,4,4,5,5,4,1,5,5,5,5,1,5,4,1,1,4,4,5,5,4,5,4,4,4,4,2,3,5,3,1,3,5,5,5,5,4,5,5,1,4,5,4,NA,4,4,5,4,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,FACEV14,LLB,Interpretation Statutes,Arun Barkat,,,34,5,5,2,3,2,5,4,5,1,4,5,5,5,NA,5,5,4,2,5,4,2,5,4,4,2,5,5,5,5,4,4,5,5,4,4,5,5,3,1,5,5,5,5,3,5,3,1,1,2,2,5,5,5,5,4,4,4,4,1,4,5,3,1,3,5,5,5,5,4,5,4,5,4,3,4,4,4,4,4,4,5,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,FACEV15,LLB,Interpretation Statutes,Arun Barkat,,,35,5,5,2,4,4,5,4,5,1,4,5,5,5,NA,5,4,5,2,5,4,2,5,4,5,2,5,4,5,5,4,5,5,5,4,4,4,5,3,1,4,5,5,5,4,5,4,1,1,4,4,5,5,5,5,4,4,4,4,1,4,5,3,1,3,5,5,5,5,4,5,5,4,4,5,4,4,4,4,4,4,5,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,FACEV16,LLB,Interpretation Statutes,Arun Barkat,,,36,5,5,1,4,4,5,4,5,1,4,5,5,5,NA,5,4,4,2,5,4,2,5,4,5,2,4,4,5,5,5,4,5,5,4,4,4,5,2,1,4,5,5,5,4,5,4,1,1,4,4,5,5,5,5,4,4,4,4,1,3,5,3,1,3,5,5,5,5,4,5,4,5,4,3,4,4,4,5,5,4,4,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,FACEV17,LLB,Interpretation Statutes,Arun Barkat,,,37,5,4,1,4,4,5,4,5,1,4,5,5,5,NA,5,4,5,2,5,2,2,5,4,4,2,5,5,1,5,5,4,5,4,4,4,5,5,2,1,4,5,5,5,5,5,4,1,1,4,4,5,5,5,5,4,4,4,2,2,4,5,3,1,3,5,5,5,5,4,5,4,4,4,2,4,4,4,5,5,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,FACEV18,LLB,Interpretation Statutes,Arun Barkat,,,38,5,4,1,4,3,5,4,5,1,5,5,5,5,NA,5,5,4,2,5,3,4,4,4,4,2,4,5,3,5,4,4,5,5,4,4,4,5,4,1,4,5,5,5,3,5,5,1,1,2,4,5,5,5,5,5,4,4,4,3,4,5,5,1,3,5,5,5,5,4,5,5,4,4,5,4,4,4,5,5,4,5,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,FACEV19,LLB,Interpretation Statutes,Arun Barkat,,,39,5,4,2,4,4,5,4,5,1,5,5,5,5,NA,5,5,5,2,5,4,4,4,4,5,3,5,4,3,5,5,4,5,5,4,4,5,5,5,1,4,5,5,5,5,5,4,1,1,4,4,5,5,5,5,4,4,4,3,4,3,5,3,1,3,5,5,5,5,4,5,5,5,4,2,4,4,4,5,5,4,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TUT01,LLB,Interpretation Statutes,Arun Barkat,,,40,5,4,2,3,4,5,4,5,1,4,5,5,5,2,5,4,5,4,5,2,2,4,4,4,3,5,5,5,5,4,5,5,5,4,4,4,5,3,2,5,5,5,5,4,5,5,1,1,3,4,4,5,4,5,4,4,4,4,4,4,4,4,NA,3,5,4,5,5,4,4,4,5,4,1,4,3,4,5,5,4,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TUT02,LLB,Interpretation Statutes,Arun Barkat,,,41,5,4,1,4,2,5,4,5,1,4,5,5,5,4,5,3,5,4,5,2,2,4,4,4,3,4,4,4,5,4,5,5,4,4,4,4,5,4,2,5,5,5,5,3,5,5,1,1,4,4,4,3,5,5,4,4,4,4,4,3,4,3,NA,3,5,4,5,4,4,4,4,5,4,1,2,2,4,5,5,4,4,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TUT03,LLB,Interpretation Statutes,Arun Barkat,,,42,5,4,1,3,2,5,4,5,1,4,5,5,5,4,5,3,5,4,5,2,2,4,4,5,3,5,3,5,5,4,5,5,4,4,4,5,NA,5,2,5,5,5,5,5,5,5,1,1,4,2,4,5,5,5,4,4,4,3,4,4,4,4,NA,3,5,4,5,5,4,4,5,5,4,1,2,2,4,5,5,4,3,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,PRAC01,LLB,Interpretation Statutes,Arun Barkat,,,43,NA,4,2,4,4,5,4,5,1,4,5,NA,5,1,5,3,4,4,5,NA,NA,4,4,5,1,5,4,4,5,NA,NA,5,4,4,4,NA,5,5,1,5,5,5,5,NA,5,4,1,4,4,4,4,5,5,5,4,NA,4,4,NA,4,4,3,4,3,5,4,5,4,4,5,5,5,4,2,2,2,5,NA,5,4,5,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,PRAC02,LLB,Interpretation Statutes,Arun Barkat,,,44,NA,5,1,4,4,5,4,5,1,4,5,NA,5,1,5,3,4,4,5,NA,NA,4,4,5,1,4,5,5,5,NA,NA,5,4,4,4,NA,5,4,1,5,5,5,5,NA,5,5,1,5,4,2,4,4,5,5,4,NA,4,4,NA,3,4,2,NA,3,5,4,5,4,4,5,5,5,4,2,2,2,5,NA,5,4,3,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,FPT,LLB,Interpretation Statutes,Arun Barkat,,,45,NA,NA,NA,4,5,NA,NA,5,NA,4,5,NA,5,5,5,5,5,5,5,NA,NA,NA,NA,5,NA,NA,NA,5,4,NA,5,5,NA,NA,NA,5,5,4,5,5,5,5,NA,NA,NA,5,4,4,5,4,5,NA,5,5,NA,4,4,5,5,5,NA,5,NA,5,NA,NA,NA,NA,5,5,NA,NA,NA,NA,5,NA,NA,NA,5,4,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,GEND,LLB,Interpretation Statutes,Arun Barkat,,,46,NA,NA,NA,5,5,NA,NA,5,NA,5,5,NA,5,5,NA,5,5,5,5,NA,NA,NA,NA,5,NA,NA,NA,5,5,NA,4,5,NA,NA,NA,4,4,4,5,5,5,5,NA,NA,NA,5,5,5,5,5,5,NA,5,5,NA,5,5,5,5,5,NA,5,NA,5,NA,NA,NA,NA,5,5,NA,NA,NA,NA,5,4,NA,NA,5,5,NA,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,AGEGRP,LLB,Interpretation Statutes,Arun Barkat,,,47,NA,NA,NA,4,5,NA,NA,3,NA,4,3,NA,5,5,4,3,4,4,5,NA,NA,NA,NA,3,NA,NA,NA,3,3,NA,5,4,NA,4,4,5,4,4,5,4,3,4,NA,NA,NA,5,4,4,5,3,3,NA,3,4,NA,4,5,4,4,5,NA,5,NA,5,NA,NA,NA,NA,3,5,NA,NA,NA,NA,4,4,NA,NA,4,3,NA,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,CCO01,LLB,Civil Procedure Code-II(C.P.C)-II,Ashfaque Ahmed,,,1,5,5,5,1,4,5,3,4,5,5,1,3,3,5,5,4,NA,4,4,5,4,3,5,4,1,4,4,1,5,5,2,4,5,4,5,4,4,2,1,4,5,4,5,5,4,4,3,5,3,3,4,4,3,5,3,4,5,4,2,5,5,5,4,3,5,5,4,4,1,1,1,4,5,1,3,1,1,4,3,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,CCO02,LLB,Civil Procedure Code-II(C.P.C)-II,Ashfaque Ahmed,,,2,5,5,5,1,1,4,3,4,5,5,5,4,3,NA,5,4,4,4,4,5,4,3,4,4,1,4,5,4,4,5,2,4,4,4,4,4,4,3,1,3,5,4,5,4,4,4,5,5,3,2,4,4,3,5,4,NA,5,2,3,5,4,5,4,3,4,5,2,2,4,4,4,3,5,1,2,4,1,5,3,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,CCO03,LLB,Civil Procedure Code-II(C.P.C)-II,Ashfaque Ahmed,,,3,5,5,5,1,4,4,2,4,5,4,1,3,3,NA,5,4,NA,4,4,4,2,3,5,4,NA,4,5,2,4,5,2,4,4,4,5,4,4,3,1,3,5,4,5,5,3,4,5,5,3,2,4,4,3,5,3,NA,5,4,5,5,5,5,4,3,4,5,2,2,2,1,2,4,5,1,2,2,1,4,3,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,STC01,LLB,Civil Procedure Code-II(C.P.C)-II,Ashfaque Ahmed,,,4,3,1,1,1,2,1,1,1,1,1,1,1,2,NA,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,3,2,2,3,3,1,1,1,2,1,1,2,1,4,1,1,1,1,2,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,STC02,LLB,Civil Procedure Code-II(C.P.C)-II,Ashfaque Ahmed,,,5,5,5,4,4,2,5,1,5,5,4,4,5,3,2,4,4,4,2,3,2,5,2,2,4,3,2,3,5,4,5,1,4,4,2,5,2,4,4,NA,3,4,4,5,5,5,4,4,5,2,4,4,4,3,5,3,4,5,5,4,5,5,5,NA,3,4,5,4,4,3,1,4,4,5,1,4,4,2,3,3,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,STC03,LLB,Civil Procedure Code-II(C.P.C)-II,Ashfaque Ahmed,,,6,5,5,5,4,2,5,1,5,4,4,2,5,3,NA,5,4,4,3,3,2,2,2,2,4,4,2,4,5,4,5,1,4,5,4,5,2,4,4,NA,3,4,4,5,5,4,4,4,5,2,2,4,4,3,5,4,4,5,5,4,5,5,5,NA,3,4,5,2,2,2,1,5,4,4,1,5,5,2,5,3,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,ENV01,LLB,Civil Procedure Code-II(C.P.C)-II,Ashfaque Ahmed,,,7,4,5,4,3,1,5,1,5,4,4,2,3,4,5,5,2,4,3,4,3,4,2,3,4,4,2,3,3,4,5,1,4,3,4,4,4,4,2,4,4,5,2,5,5,4,4,4,5,4,3,4,4,3,5,4,4,5,4,4,5,3,5,4,3,5,5,2,2,2,1,1,3,4,1,2,1,1,5,3,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
